Test Result DB
         c        Lc         t
   1.99196   6.10119  16.03591
   0.99374   4.83171   9.07332
   1.03347   3.07729  10.45042
   5.09697   5.93927   6.90103
   3.94360   2.05510   8.47385
   1.01926   8.14265   7.91824
   3.94792   3.94946  19.96589
   5.73931   9.18668  10.27095
   0.98731   1.11585  17.08233
   8.93672   5.02196  14.46836
   0.00000   4.75928   1.32916
   0.00000   4.52893  20.09627
   9.16434   7.98267   7.41683
   2.04879   2.92938  13.07364
   2.95395   0.98756  11.79320
   2.96159   7.16503  14.77438
   3.95233   2.01747  19.07205
   6.09916   5.92616   5.81080
   2.14160   6.54989   1.14767
   0.00000   4.21402   6.96679
   7.97171   4.94996  16.77086
   3.82284   6.90865   8.73316
   1.30615   1.92930   6.00370
   2.95305   4.06954  13.99901
   4.13018   8.89193   7.88738
   0.00000   4.71040  13.86318
   7.00069   4.98657  15.86368
   7.98587   4.00259   5.61745
   1.00500   6.18875  12.66747
   0.00000   4.37154   3.92742
   1.94504   7.30151  18.21167
   2.90189   3.20170  11.49080
   1.00889   8.01923   7.15325
   0.00000   4.04719   6.13085
   5.00601   5.90966  11.52595
   3.08634   5.98799  11.80321
   8.89124   5.06058  15.27252
   2.45449   3.99594   3.15953
   0.93309   1.05634  19.05157
   5.21363   4.02400   2.79731
   0.00000   4.66836   8.91320
   0.96370   1.75885   3.70258
   6.99660   1.96655  17.54554
   1.96128   5.85830  15.01065
   9.03237   5.00026  17.90109
   1.96387   1.03600  13.69987
   0.00000   4.69603   9.00084
   1.13835   0.98679  19.31038
   5.94708   3.00617   7.35339
   0.00000   4.81629  13.03406
   2.91655   8.95373  15.67155
   3.04775   2.90732   5.41151
   2.06493   0.95094  12.88571
   3.06742   2.92179   5.43461
   2.00146   7.87584   7.00567
   6.05134   5.00747   6.09082
   0.89585   2.77341   5.01638
   0.00000   4.76074  13.85189
   3.03338   5.04225  19.05918
   2.94203   6.10511  17.48722
   1.92626   7.30855  18.23731
   8.25523   6.91766   4.12587
   5.49532   6.97837   2.97213
   2.02002   2.99698  14.14143
   6.11764   6.91623  17.05137
   2.02870   6.00152  18.02537
   7.90249   3.01352  17.90723
   1.05975   0.98912  16.68813
   3.01228   1.05680  20.06995
   5.05851   3.00040   9.67790
   6.88750   4.90781  19.57030
   6.76622   7.14805   4.07190
   4.88274   8.40200  16.59222
   5.13432   4.01270  12.96217
   7.86153   4.00523  16.86600
   3.57412   0.00000  15.51513
   3.95961   1.88568  19.55227
   3.00932   7.97584  19.98930
   9.05713   5.96568   9.86450
   1.99586   6.86741  14.87341
   8.97147   5.01249  15.86965
   5.99502   7.05303  16.01147
   4.18568   5.70395   1.69779
   5.18197   7.98444  19.16669
   2.95120   3.04504  16.00114
   1.19966   8.91110  15.18440
   2.91564   4.09018  15.08641
   4.04834   5.01694  19.93147
   4.17122   9.01641   9.36337
   4.02953   6.00644   0.49133
   3.10854   7.25361  17.08003
   6.32705   7.13526   5.13574
   8.99467   6.02573  18.78011
   3.91287   4.88895  19.67352
   7.00299   6.00053   8.98897
   5.97197   3.93537  16.69266
   4.86737   8.02497  19.13547
   4.35003   7.51781   3.39330
   4.93077   2.93662  11.52926
   7.90913   1.92869  17.83709
   0.00000   4.50617  20.14908
   0.00000   5.01798   9.94877
   7.17443   6.94168  19.06872
   7.04438   1.92805  19.13066
   2.96607   3.06574  17.94775
   5.98953   8.09389  14.44585
   4.03791   4.99433   6.82555
   5.82782   2.15490   7.61542
   4.99060   6.01722  12.35595
   8.13311   5.97531   7.00672
   8.99864   6.05406  12.95180
   2.87162   7.98344  19.78397
   1.96338   2.05799  14.85157
   2.07779   4.05799  12.07006
   0.93680   5.24517  18.02562
   3.05130   1.95874  18.28635
   8.98144   2.98699  15.37508
   3.09417   2.47611   7.17941
   7.97735   5.96969  13.96649
   6.03053   6.97884  10.08382
   2.03477   6.79941  14.73016
   3.13880   7.87300  15.43165
   6.34661   7.10494   6.65465
   5.90801   5.00286   5.65838
   2.13154   1.70035  19.31088
   1.11603   2.74910   3.16154
   0.95310   6.34873   9.30279
   3.76424   6.89470   4.81594
   1.05397   2.06586  13.09403
   2.98710   7.74179  16.83403
   8.03308   2.17386  17.46239
   6.43554   8.12819   9.58933
   0.00000   4.97457   2.08784
   4.20901   8.04834  18.30705
   4.98056   5.95266   2.68566
   7.90830   5.02932  12.58422
   2.08119   5.79256   8.33653
   0.00000   4.40176  17.82768
   2.01974   1.98484   3.46744
   2.00242   3.08614   2.95347
   2.92381   4.99349  19.56776
   4.12726   1.15022  16.03582
   0.97993   6.94681  12.01190
   7.93587   7.09236   3.73496
   8.98126   6.00831  11.01046
   9.16341   8.00312  17.25764
   1.96625   4.03883  11.05202
   0.99231   1.54505  20.19991
   2.91150   6.16042  17.61868
   2.92554   2.96458  15.72240
   1.00485   2.55061  18.86948
   5.97385   5.96652  14.80626
   2.01142   2.04356  10.00494
   1.72700   1.53637  14.56802
   2.99407   1.00896  18.70908
   0.00000   4.72982  16.07236
   3.76089   6.88708   4.74688
   0.82877   6.87873   5.64300
   6.02399   5.98109  14.91164
   2.04038   4.88708  11.82118
   5.86553   6.06987  13.94052
   6.01061   4.93215  11.98409
   5.76054   9.26422  16.12553
   6.00654   3.86047  16.53922
   7.96456   3.91427  19.97536
   3.12507   7.10581   4.45268
   2.98858   8.96323  16.96747
   2.73350   8.74232  16.33607
   5.02006   6.99352   9.15757
   4.12739   4.97230   6.13702
   1.98716   6.02208  10.93257
   7.99082   5.01304  17.98657
   2.05960   6.87983  13.80941
   0.00000   4.54978  12.08732
   1.98951   4.13847   9.81082
   8.87130   7.05925   3.80557
   1.01054   8.05745  10.84474
   3.42130   8.12897  12.19658
   0.99464   3.78609  20.07611
   1.04574   3.06312   2.82764
   2.86074   7.01822   4.37087
   0.00000   4.98352  10.09797
   0.00000   5.03341   3.10457
   8.08229   2.00309  15.31539
   3.90405   0.85970  15.99642
   2.01594   1.93422  12.71859
   3.92170   6.20092  11.12766
   4.89651   6.08684   3.32172
   0.99073   6.04193  12.10123
   9.02734   4.97478  17.02036
   6.00740   6.96645   9.81694
   5.91721   4.96832  10.09224
   1.02854   6.43253   9.65741
   3.97388   5.01263  18.93135
   1.00673   7.07982  12.07980
   2.91180   7.07886   8.77894
   2.01210   8.00858   9.10268
   7.99981   5.92239  13.99484
   0.00000   4.72899  11.14229
   2.88223   6.01750  17.70294
   3.07286   7.03820  11.78278
   4.98101   4.07215   5.85685
   0.00000   4.37323  17.86109
   1.96988   6.02559  17.88820
   4.00026   6.90940  14.83371
   2.96672   4.13364   7.47401
   7.82727   4.01369  14.04844
   4.45951   7.39680   4.55850
   4.99215   8.98118  16.65797
   9.02206   5.02798  15.89930
   2.94732   4.01749  19.96997
   0.92969   2.98836  12.11861
   1.04145   2.73923   7.68518
   2.61006   5.27294   2.33019
   1.99712   2.09825  14.88079
   5.09207   7.94682   4.02562
   0.00000   4.20524   7.92555
   6.87901   7.95998  12.43419
   2.01945   6.89134  18.98763
   3.02296   3.98758  18.21673
   1.92506   4.92888  18.29365
   5.70725   7.46041   3.42394
   6.05499   6.00132  14.99073
   7.02876   2.98736  11.68967
   9.01572   5.97356   9.81500
   5.01139   3.06882   8.76850
   9.03659   5.97613   9.84086
   0.94594   6.22005  18.89826
   1.91797   4.17333  10.02716
   1.00941   6.56395   4.81428
   0.00000   4.68061   8.96980
   3.06586   6.89662  17.21962
   2.00339   8.85599  19.98584
   5.06641   2.97973  19.30200
   3.02493   6.01653  17.23039
   1.93267   5.91428  14.58525
   3.95250   3.90904  12.12849
   6.01248   5.87272   8.83779
   0.00000   4.30975  18.00352
   0.86999   1.15806  19.03050
   4.10690   8.98369  19.35640
   8.96576   3.97837  11.03035
   3.01171   3.98826  11.81368
   6.00099   8.88174  12.26214
   2.00727   3.94363  17.87286
   1.08342   4.44164   2.60061
   0.00000   4.55247  20.07004
   3.02887   7.00922   7.09234
   7.89764   5.94307   6.28340
   3.16614   2.78955   5.54214
   3.07796   3.31831  11.36347
   1.00101   1.06584  16.81340
   8.91416   5.82924   4.63158
   1.97967   4.92354  14.12846
   3.03071   1.05960  18.15408
   2.00635   4.91692  19.40034
   0.00000   4.72574   8.90497
   5.02409   4.86594  15.81047
   6.92225   3.06312   5.80136
   5.97342   4.01643  13.06387
   3.03956   5.96131  17.23589
   3.88317   5.02692  18.19885
   4.13241   7.97597  12.85466
   0.00000   4.51984  12.04085
   8.97636   9.00914  13.18788
   0.40899   6.53249   3.26616
   1.06879   0.95955  16.77356
   7.94129   5.02074  12.53603
   6.04585   2.01667  20.27179
   8.00394   6.01040   6.12466
   3.02546   7.04008   4.43930
   7.11071   4.00313   6.23678
   1.99617   6.97855  13.08459
   4.95143   2.99356  15.29572
   2.97809   7.15043  14.69017
   7.98222   4.04174   8.94232
   4.04750   1.03273  13.11409
   1.21020   2.26610   5.57033
   3.83515   7.90282  18.33730
   4.90367   2.94877  19.28852
   8.58683   7.04255   6.01777
   5.00033   0.97503  20.27444
   2.01614   5.98349  18.99749
   4.70031   4.05623  15.91594
   5.04809   2.89336  10.51063
   1.05461   1.03026  16.95907
   2.62175   9.18938   9.93074
   6.97655   1.97093  17.05318
   0.99600   7.47137  10.01766
   9.00080   5.96583  17.33244
   1.97132   7.00080  18.89898
   8.93545   4.00403  14.87174
   9.10256   9.08140  13.21324
   8.04462   3.85095  20.09356
   0.00000   5.02809   9.99396
   5.90431   5.04201   2.75580
   5.01052   2.96338   4.53449
   0.00000   4.70181  16.07584
   2.99258   8.02547  19.91631
   2.98524   4.98436   7.86763
   0.00000   4.50174  12.03575
   6.30397   7.13687   6.51204
   0.00000   4.67023   8.95522
   0.00000   4.79408  15.95929
   4.94573   4.00020  19.01326
   8.95204   5.98862  15.77517
   4.05998   2.07729  16.60485
   7.92173   7.99517  16.23401
   6.75329   7.16462   4.77025
   2.89187   4.75746  16.80384
   0.00000   4.61353  19.87678
   1.07233   4.05190  13.89947
   2.10759   6.98376   4.03599
   7.77647   5.21226   7.53817
   7.93295   5.98169   7.99307
   3.94004   2.01578  14.15232
   4.10880   5.95717   5.20088
   0.00000   4.88082  15.84948
   7.05457   1.93208  17.56099
   1.03814   9.02213  13.92904
   4.01070   4.01063   5.21875
   5.22168   8.26270  10.30224
   8.99482   4.03472   9.18941
   1.95009   7.01323  14.93199
   2.97804   3.96895  15.15793
   1.12983   8.42211  10.41546
   3.00528   2.96346   5.47178
   3.10342   5.90991  10.76899
   5.96580   8.09173  12.85985
   7.98949   5.94227  13.92479
   2.22892   8.00008  14.93956
   5.02921   4.93937  16.99278
   7.10514   1.93352  14.26670
   0.00000   4.90956   2.02445
   9.00876   2.91082  12.81666
   2.27938   5.30683   2.40641
   8.91275   4.99282  13.25432
   5.93618   3.01813  10.27266
   4.00153   7.00229  12.90842
   7.72637   7.00772   5.57644
   2.98889   1.91467  13.36560
   6.68356   8.06565   2.32257
   0.98924   1.12556   8.34603
   4.97068   8.03020  19.05046
   2.03725   7.85519  11.11076
   0.85392   8.00075  19.09820
   0.00000   4.83022  12.95913
   0.00000   4.49588  12.00463
   4.38193   6.84314   3.49534
   0.00000   5.41077  14.99907
   4.97113   4.97826   9.00427
   5.99332   2.91821   6.15141
   0.00000   4.70061  13.88077
   5.96619   3.03354  15.02242
   6.04594   5.97501   5.51175
   4.06736   3.11283  18.39466
   0.98301   2.82864   7.36673
   8.70351   6.18695   7.16955
   2.33099   8.99888   9.24818
   2.13008   8.85794  20.08763
   8.96031   4.01483  14.00453
   8.92351   5.00696  14.98709
   5.91532   3.92052  12.98233
   8.98023   5.97234   5.04256
   4.11051   4.06530   4.50045
   3.88723   6.98647   8.84200
   3.15299   2.85081   5.55925
   0.00000   5.42633  15.05517
   2.09840   8.97348  12.27392
   1.95428   5.14239  12.19708
   1.97429   3.99485   9.02227
   0.94961   2.79918   7.21963
   8.92904   6.00141   9.64794
   8.01213   5.94747   3.53081
   0.00000   4.73989   9.07552
   6.13219   4.94895   2.88579
   5.98612   6.07293   4.94015
   3.14000   6.47333   3.13658
   7.99010   5.07743  14.07954
   8.02316   5.03757  16.26501
   0.00000   5.41221  15.01249
   0.92936   5.71115   2.35831
   1.97796   3.12795   5.66438
   0.00000   4.35985  18.20991
   5.26814   4.58549   3.25483
   7.85977   5.00325  12.64594
   2.85995   1.95719  10.94247
   3.50214   1.15550  19.08500
   6.81870   3.99580  18.62464
   8.98309   4.99930   8.13593
   2.13399   3.78969   4.38383
   0.00000   5.07874   2.06082
   0.00000   5.64947   1.89766
   1.97592   3.92106  17.98200
   8.00068   3.02882  13.22828
   4.03036   1.14355  13.33023
   0.99722   4.34960  12.83455
   1.01482   5.90147  19.11357
   6.96533   4.99044  14.99273
   6.96222   1.95575  14.28227
   2.97105   4.01929   7.49943
   8.31468   7.71928  18.30253
   5.95941   4.00039  10.49158
   0.00000   4.82153  13.00533
   1.04379   1.07405  16.97895
   0.00000   4.65567  14.03337
   0.00000   4.79731  15.98298
   6.95989   7.95253  11.24297
   0.00000   3.92754   4.83734
   0.00000   4.80663  13.13986
   4.92462   6.07011  13.24537
   0.00000   4.72909   8.99607
   8.09915   7.18316   1.68439
   0.00000   4.76574  11.04226
   6.00745   4.02334   7.23172
   0.98947   2.05255  17.13232
   4.75842   7.50960   6.01772
   2.91368   6.93253   4.56988
   2.15095   6.05227  14.14667
   5.99481   7.01675  18.99956
   8.99601   5.98515   7.94740
   1.89420   2.97955   5.78280
   0.00000   4.70122  14.04447
   9.08365   5.99258   5.91752
   0.00000   5.01352   9.93589
   7.96662   3.97882  16.97003
   8.16304   3.98123   7.12792
   1.00324   2.86665  13.00208
   6.92318   4.03117  10.97839
   1.97080   7.03733   9.10878
   0.00000   4.54032  12.06202
   5.10352   8.04311  19.84623
   2.88823   2.96816   8.47371
   1.02774   8.94297  19.00239
   2.07954   5.88690   8.56589
   2.07760   3.03105   2.99923
   8.88083   6.18269   7.19090
   0.00000   4.77360  11.05348
   5.07380   5.93289   7.07398
   3.05131   2.96151   9.53280
   0.00000   5.02817   9.97556
   9.04573   5.98731   7.84644
   8.84373   5.88693   5.13757
   4.92809   7.97837  18.96929
   5.93786   3.04491   7.83023
   0.00000   4.27332   6.94259
   3.99089   3.93843   8.75958
   3.98602   5.02683  10.96574
   7.89907   4.01331   5.12737
   9.31915   3.84651  19.02371
   8.11249   2.02321  13.53892
   8.96247   5.05205  19.98589
   1.01044   3.88760   2.28698
   2.05964   2.05094  10.15204
   8.02505   6.04031  15.90603
   4.14608   3.91713   3.79106
   0.00000   4.44575   6.08721
   2.04431   3.05043  17.18733
   2.91542   4.08175   9.31109
   8.03225   8.05272  12.17956
   0.82899   6.55415   3.10737
   7.89063   2.96777  15.02423
   9.03380   5.97115   7.97845
   0.90719   1.34532   7.58679
   4.11907   2.17216  14.15534
   0.00000   4.57577  20.00591
   1.06920   1.01949  17.20284
   8.04095   2.97740  15.99032
   1.02416   5.89450  12.08392
   7.00516   6.00480  15.96140
   3.97200   4.95029  18.01514
   3.09127   5.85192   2.89848
   1.99053   0.98125  13.89596
   2.84997   3.98969   4.92356
   7.95922   5.05443  14.32943
   5.92129   3.02945  10.41769
   3.03931   5.99343  17.44140
   1.97610   4.06462  17.88524
   9.01539   6.01502   8.00168
   3.06949   2.12576   8.12792
   2.99535   5.86454   6.23762
   2.00596   6.02463  13.97908
   5.93777   2.18464   9.47169
   0.00000   4.19443   8.03320
   2.33042   9.27309   9.74869
   4.88286   3.09074   4.84623
   6.88304   4.03609  10.86666
   7.90232   3.04724  13.26567
   1.07382   6.37132   9.69787
   5.84410   8.91087  17.24523
   1.08107   0.96416  16.81355
   1.04521   0.99108  14.97641
   0.00000   3.96368   4.89608
   0.00000   4.50742  12.08208
   3.99651   2.05838  16.22200
   8.00817   3.03830  16.85555
   1.01073   6.89453   4.99647
   6.08186   3.96213   7.32089
   2.91985   2.01700   8.11332
   2.06101   7.91073  19.87856
   0.97384   7.10222  13.94253
   7.97218   5.97572  14.08559
   0.00000   5.02073   2.29686
   3.98833   3.99971  19.22192
   0.00000   4.81256  13.11728
   7.96531   3.94956   8.79819
   1.07155   3.78307  12.97418
   3.03414   6.95567  17.42648
   0.00000   4.53310  12.11561
   3.72309   6.03111   2.50803
   6.01531   7.02746  18.36734
   1.97700   8.94123  17.15579
   8.11863   4.96732  17.52674
   4.99635   5.97979   6.97748
   0.97373   3.04215   9.20040
   0.00000   4.33278  18.13485
   1.14632   8.59656  20.26692
   8.00129   2.95814  16.84880
   3.09567   3.62179   8.24721
   6.87673   6.05979   5.52366
   3.11354   1.89580   5.70014
   6.01332   3.92395  19.15291
   1.03316   8.14993   8.13275
   6.01078   4.04802  19.56068
   9.02863   5.99707   7.97175
   8.06976   2.97182  10.53484
   1.09325   1.37286   3.89288
   0.00000   3.99554   4.92707
   7.97865   5.04904  13.11466
   5.93339   5.93641  19.66734
   1.00754   5.18667  12.14167
   4.08697   2.01505  16.68505
   8.01822   5.97064  19.78735
